#[Mode 4 abundance retrievals (particles/g), 6 columns:] lower limit a priori, a priori value, upper limit a priori value; Case 2B lower limit, Case 2B R_0=0.3μm, Case 2B upper limit.
3.67879E-06	1.00000E-05	2.71828E-05	3.68689E-06	1.00220E-05	2.72426E-05
3.67879E-06	1.00000E-05	2.71828E-05	5.12189E-06	1.37800E-05	3.70739E-05
3.67879E-06	1.00000E-05	2.71828E-05	7.20863E-06	1.87590E-05	4.88165E-05
3.67879E-06	1.00000E-05	2.71828E-05	1.02749E-05	2.51990E-05	6.18000E-05
3.67879E-06	1.00000E-05	2.71828E-05	1.48074E-05	3.32340E-05	7.45912E-05
3.67879E-06	1.00000E-05	2.71828E-05	2.12621E-05	4.28280E-05	8.62680E-05
3.67879E-06	1.00000E-05	2.71828E-05	2.92749E-05	5.33390E-05	9.71838E-05
3.67879E-06	1.00000E-05	2.71828E-05	3.73098E-05	6.31290E-05	1.06816E-04
3.67879E-06	1.00000E-05	2.71828E-05	4.35614E-05	7.05650E-05	1.14308E-04
3.67879E-06	1.00000E-05	2.71828E-05	4.70299E-05	7.46730E-05	1.18564E-04
3.67879E-06	1.00000E-05	2.71828E-05	4.75433E-05	7.50800E-05	1.18566E-04
3.67879E-06	1.00000E-05	2.71828E-05	4.54201E-05	7.19820E-05	1.14078E-04
3.67879E-06	1.00000E-05	2.71828E-05	4.15053E-05	6.64110E-05	1.06262E-04
3.67879E-06	1.00000E-05	2.71828E-05	3.69261E-05	5.98730E-05	9.70797E-05
3.67879E-06	1.00000E-05	2.71828E-05	3.25568E-05	5.35560E-05	8.80996E-05
3.67879E-06	1.00000E-05	2.71828E-05	2.88582E-05	4.80870E-05	8.01282E-05
3.67879E-06	1.00000E-05	2.71828E-05	2.59576E-05	4.36430E-05	7.33779E-05
3.67879E-06	1.00000E-05	2.71828E-05	2.38030E-05	4.01560E-05	6.77438E-05
3.67879E-06	1.00000E-05	2.71828E-05	2.22953E-05	3.74890E-05	6.30369E-05
3.67879E-06	1.00000E-05	2.71828E-05	2.13199E-05	3.54780E-05	5.90383E-05
3.67879E-06	1.00000E-05	2.71828E-05	2.07564E-05	3.39530E-05	5.55397E-05
3.67879E-06	1.00000E-05	2.71828E-05	1.10173E-05	2.12790E-05	4.10987E-05
3.67879E-06	1.00000E-05	2.71828E-05	8.11866E-06	1.80630E-05	4.01879E-05
3.67879E-06	1.00000E-05	2.71828E-05	6.22343E-06	1.54120E-05	3.81670E-05
3.67879E-06	1.00000E-05	2.71828E-05	6.14486E-06	1.52800E-05	3.79957E-05
3.67879E-06	1.00000E-05	2.71828E-05	6.10735E-06	1.52160E-05	3.79095E-05
3.67879E-06	1.00000E-05	2.71828E-05	6.07140E-06	1.51540E-05	3.78239E-05
3.67879E-06	1.00000E-05	2.71828E-05	5.93501E-06	1.49170E-05	3.74923E-05
3.67879E-06	1.00000E-05	2.71828E-05	5.90297E-06	1.48600E-05	3.74082E-05
3.67879E-06	1.00000E-05	2.71828E-05	5.87132E-06	1.48040E-05	3.73269E-05
3.67879E-06	1.00000E-05	2.71828E-05	5.59688E-06	1.43020E-05	3.65467E-05
3.67879E-06	1.00000E-05	2.71828E-05	5.38168E-06	1.38910E-05	3.58549E-05
3.67879E-06	1.00000E-05	2.71828E-05	5.20741E-06	1.35480E-05	3.52475E-05
3.67879E-06	1.00000E-05	2.71828E-05	5.06517E-06	1.32590E-05	3.47079E-05
3.67879E-06	1.00000E-05	2.71828E-05	4.94653E-06	1.30130E-05	3.42338E-05
3.67879E-06	1.00000E-05	2.71828E-05	4.84619E-06	1.28010E-05	3.38133E-05
3.67879E-06	1.00000E-05	2.71828E-05	4.76076E-06	1.26170E-05	3.34376E-05
3.67879E-06	1.00000E-05	2.71828E-05	4.68649E-06	1.24550E-05	3.31009E-05
3.67879E-06	1.00000E-05	2.71828E-05	4.62261E-06	1.23130E-05	3.27975E-05

