# Retrieved SSA of Mode 4[3 columns]: lower limit, retrieved SSA, upper limit 
9.719270e-01 9.649240e-01 9.562510e-01
9.767940e-01 9.710270e-01 9.638880e-01
9.831880e-01 9.788790e-01 9.734940e-01
9.859250e-01 9.821950e-01 9.775240e-01
9.900940e-01 9.874150e-01 9.840260e-01
9.887270e-01 9.856740e-01 9.818210e-01
9.906270e-01 9.878420e-01 9.842450e-01
9.970710e-01 9.954400e-01 9.928810e-01
