# Retrieved SSA of Mode 1[3 columns]: lower limit, retrieved SSA, upper limit 
9.735320e-01 9.622050e-01 9.464260e-01
9.839160e-01 9.770000e-01 9.672650e-01
9.877100e-01 9.823860e-01 9.748320e-01
9.917450e-01 9.880140e-01 9.826400e-01
9.915280e-01 9.876630e-01 9.820880e-01
9.910090e-01 9.868980e-01 9.809660e-01
9.959160e-01 9.937490e-01 9.904380e-01
9.974420e-01 9.958280e-01 9.932030e-01

